,name,experiment,label,day,day_moment,pbs,cage,group,eye,dose,path
2192,OCT_Image_RE_Circle-2018-01-15-11-08-20.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C40,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 40 A1 GP 1/OCT_Image_RE_Circle-2018-01-15-11-08-20.tif
2200,OCT_Image_RE_Circle-2018-01-16-16-30-04.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C43,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 43 A4 GP 6/OCT_Image_RE_Circle-2018-01-16-16-30-04.tif
2201,OCT_Image_RE_Circle-2018-01-16-16-31-32.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C43,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 43 A4 GP 6/OCT_Image_RE_Circle-2018-01-16-16-31-32.tif
2202,OCT_Image_RE_Circle-2018-01-16-16-30-09.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C43,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 43 A4 GP 6/OCT_Image_RE_Circle-2018-01-16-16-30-09.tif
2203,OCT_Image_RE_Circle-2018-01-16-16-30-20.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C43,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 43 A4 GP 6/OCT_Image_RE_Circle-2018-01-16-16-30-20.tif
2204,OCT_Image_RE_Circle-2018-01-16-16-29-18.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C43,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 43 A4 GP 6/OCT_Image_RE_Circle-2018-01-16-16-29-18.tif
2205,OCT_Image_RE_Circle-2018-01-16-16-31-52.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C43,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 43 A4 GP 6/OCT_Image_RE_Circle-2018-01-16-16-31-52.tif
2206,OCT_Image_RE_Circle-2018-01-16-16-30-36.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C43,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 43 A4 GP 6/OCT_Image_RE_Circle-2018-01-16-16-30-36.tif
2207,OCT_Image_RE_Circle-2018-01-16-16-32-07.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C43,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 43 A4 GP 6/OCT_Image_RE_Circle-2018-01-16-16-32-07.tif
2208,OCT_Image_RE_Circle-2018-01-16-16-32-46.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C43,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 43 A4 GP 6/OCT_Image_RE_Circle-2018-01-16-16-32-46.tif
2216,OCT_Image_RE_Circle-2018-01-15-15-36-11.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C41,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 41 A3 GP 2/OCT_Image_RE_Circle-2018-01-15-15-36-11.tif
2217,OCT_Image_RE_Circle-2018-01-15-15-34-46.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C41,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 41 A3 GP 2/OCT_Image_RE_Circle-2018-01-15-15-34-46.tif
2218,OCT_Image_RE_Circle-2018-01-15-15-33-02.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C41,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 41 A3 GP 2/OCT_Image_RE_Circle-2018-01-15-15-33-02.tif
2219,OCT_Image_RE_Circle-2018-01-15-15-35-11.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C41,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 41 A3 GP 2/OCT_Image_RE_Circle-2018-01-15-15-35-11.tif
2220,OCT_Image_RE_Circle-2018-01-15-15-33-11.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C41,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 41 A3 GP 2/OCT_Image_RE_Circle-2018-01-15-15-33-11.tif
2221,OCT_Image_RE_Circle-2018-01-15-15-33-32.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C41,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 41 A3 GP 2/OCT_Image_RE_Circle-2018-01-15-15-33-32.tif
2222,OCT_Image_RE_Circle-2018-01-15-15-35-59.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C41,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 41 A3 GP 2/OCT_Image_RE_Circle-2018-01-15-15-35-59.tif
2223,OCT_Image_RE_Circle-2018-01-15-15-31-58.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C41,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 41 A3 GP 2/OCT_Image_RE_Circle-2018-01-15-15-31-58.tif
2224,OCT_Image_RE_Circle-2018-01-15-15-32-43.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C41,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 41 A3 GP 2/OCT_Image_RE_Circle-2018-01-15-15-32-43.tif
2233,OCT_Image_RE_Circle-2018-01-16-10-47-08.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C42,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 42 A1 GP 3/OCT_Image_RE_Circle-2018-01-16-10-47-08.tif
2234,OCT_Image_RE_Circle-2018-01-16-10-47-54.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C42,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 42 A1 GP 3/OCT_Image_RE_Circle-2018-01-16-10-47-54.tif
2235,OCT_Image_RE_Circle-2018-01-16-10-46-59.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C42,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 42 A1 GP 3/OCT_Image_RE_Circle-2018-01-16-10-46-59.tif
2236,OCT_Image_RE_Circle-2018-01-16-10-46-02.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C42,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 42 A1 GP 3/OCT_Image_RE_Circle-2018-01-16-10-46-02.tif
2237,OCT_Image_RE_Circle-2018-01-16-10-49-52.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C42,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 42 A1 GP 3/OCT_Image_RE_Circle-2018-01-16-10-49-52.tif
2238,OCT_Image_RE_Circle-2018-01-16-10-49-28.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C42,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 42 A1 GP 3/OCT_Image_RE_Circle-2018-01-16-10-49-28.tif
2239,OCT_Image_RE_Circle-2018-01-16-10-47-28.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C42,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 42 A1 GP 3/OCT_Image_RE_Circle-2018-01-16-10-47-28.tif
2240,OCT_Image_RE_Circle-2018-01-16-10-49-13.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C42,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 42 A1 GP 3/OCT_Image_RE_Circle-2018-01-16-10-49-13.tif
2241,OCT_Image_RE_Circle-2018-01-16-10-49-04.tif,Study C-5 2018  Dose Response,healthy,0,before,-,C42,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-5 2018  Dose Response/1 Before injection/C 42 A1 GP 3/OCT_Image_RE_Circle-2018-01-16-10-49-04.tif
2572,OCT_Image_RE_Circle-2017-08-07-17-49-48.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-49-48.tif
2573,OCT_Image_RE_Circle-2017-08-07-17-48-15.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-48-15.tif
2574,OCT_Image_RE_Circle-2017-08-07-17-48-26.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-48-26.tif
2575,OCT_Image_RE_Circle-2017-08-07-17-49-07.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-49-07.tif
2576,OCT_Image_RE_Circle-2017-08-07-17-49-11.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-49-11.tif
2577,OCT_Image_RE_Circle-2017-08-07-17-49-15.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-49-15.tif
2578,OCT_Image_RE_Circle-2017-08-07-17-48-20.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-48-20.tif
2579,OCT_Image_RE_Circle-2017-08-07-17-49-26.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-49-26.tif
2580,OCT_Image_RE_Circle-2017-08-07-17-49-56.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-49-56.tif
2581,OCT_Image_RE_Circle-2017-08-07-17-48-53.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-48-53.tif
2582,OCT_Image_RE_Circle-2017-08-07-17-50-41.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-50-41.tif
2583,OCT_Image_RE_Circle-2017-08-07-17-48-33.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-48-33.tif
2584,OCT_Image_RE_Circle-2017-08-07-17-49-52.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-49-52.tif
2585,OCT_Image_RE_Circle-2017-08-07-17-48-23.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-48-23.tif
2586,OCT_Image_RE_Circle-2017-08-07-17-50-34.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-50-34.tif
2587,OCT_Image_RE_Circle-2017-08-07-17-50-30.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-50-30.tif
2588,OCT_Image_RE_Circle-2017-08-07-17-50-37.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-50-37.tif
2589,OCT_Image_RE_Circle-2017-08-07-17-49-44.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-49-44.tif
2590,OCT_Image_RE_Circle-2017-08-07-17-48-38.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-48-38.tif
2591,OCT_Image_RE_Circle-2017-08-07-17-49-32.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-49-32.tif
2592,OCT_Image_RE_Circle-2017-08-07-17-49-36.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-49-36.tif
2593,OCT_Image_RE_Circle-2017-08-07-17-48-08.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-48-08.tif
2594,OCT_Image_RE_Circle-2017-08-07-17-49-40.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-49-40.tif
2595,OCT_Image_RE_Circle-2017-08-07-17-48-44.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-48-44.tif
2596,OCT_Image_RE_Circle-2017-08-07-17-48-58.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-48-58.tif
2597,OCT_Image_RE_Circle-2017-08-07-17-49-02.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A4,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A4 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-17-49-02.tif
2598,OCT_Image_RE_Circle-2017-08-07-16-06-16.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-06-16.tif
2599,OCT_Image_RE_Circle-2017-08-07-16-09-37.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-09-37.tif
2600,OCT_Image_RE_Circle-2017-08-07-16-10-37.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-10-37.tif
2601,OCT_Image_RE_Circle-2017-08-07-16-07-33.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-07-33.tif
2602,OCT_Image_RE_Circle-2017-08-07-16-10-52.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-10-52.tif
2603,OCT_Image_RE_Circle-2017-08-07-16-11-26.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-11-26.tif
2604,OCT_Image_RE_Circle-2017-08-07-16-09-13.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-09-13.tif
2605,OCT_Image_RE_Circle-2017-08-07-16-10-47.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-10-47.tif
2606,OCT_Image_RE_Circle-2017-08-07-16-10-26.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-10-26.tif
2607,OCT_Image_RE_Circle-2017-08-07-16-10-08.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-10-08.tif
2608,OCT_Image_RE_Circle-2017-08-07-16-11-33.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-11-33.tif
2609,OCT_Image_RE_Circle-2017-08-07-16-07-15.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-07-15.tif
2610,OCT_Image_RE_Circle-2017-08-07-16-05-55.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-05-55.tif
2611,OCT_Image_RE_Circle-2017-08-07-16-10-16.tif,17-7-24 ET-1 300-500 DR StudyB t2,pathological,14,after,-,C19,A1,right,300uM,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/17-7-24 ET-1 300-500 DR StudyB t2/Day 14 after inj/C19 A1 300uM ET-1 d7/OCT_Image_RE_Circle-2017-08-07-16-10-16.tif
